User_id,Game,Hours-played,Game_id,Game_genre,Game_category,Game_playtime,Game_positive_votes,rating
254814380,Counter-Strike Global Offensive,15.8,730,action,multiplayer,more,positive,3
254814380,The Elder Scrolls V Skyrim,1.4,72850,violent,no_multiplayer,more,positive,1
254814380,Counter-Strike Source,0.9,240,action,multiplayer,more,positive,1
254814380,Grand Theft Auto IV,0.3,12210,action,multiplayer,more,positive,1
82695118,Team Fortress 2,96.0,440,action,multiplayer,more,positive,4
82695118,Sniper Ghost Warrior,65.0,34830,action,multiplayer,less,positive,4
82695118,Alien Swarm,10.3,630,action,multiplayer,more,positive,3
195322037,RACE 07,0.8,8600,sports_racing,multiplayer,more,positive,1
50744279,Crusader Kings II,79.0,203770,violent,multiplayer,more,positive,4
50744279,Total War ROME II - Emperor Edition,78.0,214950,action,multiplayer,more,positive,4
50744279,Sid Meier's Civilization V,60.0,8930,action,multiplayer,more,positive,4
50744279,Age of Wonders III,59.0,226840,violent,multiplayer,more,positive,4
50744279,XCOM Enemy Unknown,52.0,200510,action,multiplayer,more,positive,4
50744279,Sid Meier's Civilization Beyond Earth,47.0,65980,action,multiplayer,more,positive,3
50744279,StarDrive 2,44.0,252450,action,no_multiplayer,more,positive,3
50744279,Eador. Masters of the Broken World,36.0,232050,action,multiplayer,more,positive,3
50744279,Galactic Civilizations III,35.0,226860,action,multiplayer,more,positive,3
50744279,Tropico 5,26.0,245620,violent,multiplayer,more,positive,3
50744279,MASSIVE CHALICE,26.0,246110,action,no_multiplayer,less,positive,3
50744279,Fallen Enchantress Legendary Heroes,22.0,228260,violent,no_multiplayer,more,positive,3
50744279,Grand Ages Medieval,21.0,310470,action,multiplayer,more,negative,3
50744279,Homeworld Remastered Collection,16.5,244160,action,multiplayer,more,positive,3
50744279,King Arthur - The Role-playing Wargame,15.4,24400,violent,multiplayer,less,positive,3
50744279,NOBUNAGA'S AMBITION Sphere of Influence,14.3,392470,action,no_multiplayer,less,positive,3
50744279,Cities Skylines,13.1,255710,action,no_multiplayer,more,positive,3
50744279,Endless Legend,10.9,289130,violent,multiplayer,more,positive,3
50744279,Star Trek Online,10.2,9900,violent,multiplayer,more,positive,3
50744279,Star Ruler 2,9.4,282590,action,multiplayer,less,positive,2
50744279,Galaxy on Fire 2 Full HD,7.8,212010,action,no_multiplayer,more,positive,2
50744279,Sins of a Solar Empire Rebellion,7.4,204880,action,multiplayer,more,positive,2
50744279,Horizon,7.4,236130,action,no_multiplayer,less,positive,2
50744279,StarDrive,6.8,220660,action,no_multiplayer,less,negative,2
50744279,Hegemony Rome The Rise of Caesar,6.0,227060,violent,no_multiplayer,less,positive,2
50744279,Anno 2070,5.8,48240,action,multiplayer,more,positive,2
50744279,Rebel Galaxy,4.7,290300,violent,no_multiplayer,more,positive,2
50744279,Sid Meier's Starships,4.4,282210,action,multiplayer,less,negative,2
50744279,Cities in Motion 2,3.8,225420,action,multiplayer,more,positive,2
50744279,Gemini Wars,3.7,216130,action,multiplayer,less,negative,2
50744279,Cosmonautica,3.6,320340,action,no_multiplayer,more,positive,2
50744279,Lords of the Black Sun,3.0,246940,action,multiplayer,less,negative,2
50744279,Starpoint Gemini 2,2.6,236150,violent,no_multiplayer,more,positive,2
50744279,Sword of the Stars II Enhanced Edition,1.3,42990,action,multiplayer,less,negative,1
50744279,FaceRig,1.2,274920,other,no_multiplayer,more,positive,1
50744279,Ultimate General Gettysburg,1.0,306660,action,multiplayer,less,positive,1
50744279,Distant Star Revenant Fleet,1.0,335830,action,no_multiplayer,less,positive,1
50744279,Age of Empires III Complete Collection,0.9,105450,action,multiplayer,more,positive,1
50744279,Hegemony Gold Wars of Ancient Greece,0.7,202690,action,no_multiplayer,less,positive,1
50744279,The Elder Scrolls V Skyrim,0.7,72850,violent,no_multiplayer,more,positive,1
50744279,A Game of Thrones - Genesis,0.7,58550,action,multiplayer,less,negative,1
50744279,Villagers and Heroes,0.7,263540,violent,no_multiplayer,more,positive,1
50744279,Armada 2526,0.6,46790,action,multiplayer,more,positive,1
50744279,Ryse Son of Rome,0.5,302510,action,multiplayer,more,positive,1
50744279,Port Royale 3,0.4,205610,action,multiplayer,less,positive,1
50744279,Divinity Dragon Commander,0.4,243950,violent,multiplayer,more,positive,1
50744279,The Last Federation,0.3,273070,action,no_multiplayer,less,positive,1
50744279,Elite Dangerous,0.3,359320,violent,multiplayer,more,positive,1
50744279,Train Fever,0.3,304730,casual,no_multiplayer,less,positive,1
50744279,Warlock - Master of the Arcane,0.2,203630,action,multiplayer,less,positive,1
186673066,7 Days to Die,619.0,251570,violent,multiplayer,more,positive,5
186673066,The Forest,166.0,242760,action,multiplayer,more,positive,5
186673066,Empyrion - Galactic Survival,86.0,383120,action,multiplayer,more,positive,4
186673066,Stranded Deep,62.0,313120,action,no_multiplayer,more,positive,4
186673066,ARK Survival Evolved,50.0,346110,violent,multiplayer,more,positive,4
186673066,Banished,40.0,242920,action,no_multiplayer,more,positive,3
186673066,Saints Row IV,15.1,206420,action,multiplayer,more,positive,3
186673066,Project CARS,8.2,234630,sports_racing,multiplayer,more,positive,2
186673066,Earth 2160,7.9,1900,action,multiplayer,more,positive,2
186673066,Industry Giant 2,4.7,271360,action,no_multiplayer,less,positive,2
186673066,Grand Theft Auto V,2.5,271590,action,multiplayer,more,positive,2
186673066,Shift 2 Unleashed,1.2,47920,sports_racing,multiplayer,less,positive,1
186673066,Burnout Paradise The Ultimate Box,0.4,24740,sports_racing,multiplayer,more,positive,1
186673066,Need for Speed Undercover,0.2,17430,sports_racing,multiplayer,more,positive,1
186673066,Tomb Raider I,0.1,224960,action,no_multiplayer,less,positive,1
240312742,Dota 2,17.1,570,action,multiplayer,more,positive,3
66078954,Fable Anniversary,26.0,288470,violent,no_multiplayer,more,positive,3
66078954,Dragon Age Origins - Ultimate Edition,16.3,47810,violent,no_multiplayer,more,positive,3
66078954,Magicka,8.6,42910,violent,multiplayer,more,positive,2
66078954,Portal,5.7,400,action,multiplayer,more,positive,2
66078954,Sid Meier's Civilization V,4.7,8930,action,multiplayer,more,positive,2
66078954,Banished,3.3,242920,action,no_multiplayer,more,positive,2
66078954,The Guild II - Pirates of the European Seas,2.7,39660,action,no_multiplayer,less,positive,2
66078954,Peggle Deluxe,2.4,3480,casual,no_multiplayer,more,positive,2
66078954,Grim Fandango Remastered,2.4,316790,action,multiplayer,more,positive,2
66078954,Bastion,1.5,107100,violent,multiplayer,more,positive,1
66078954,Half-Life 2,0.9,220,action,no_multiplayer,more,positive,1
66078954,Left 4 Dead 2,0.8,550,action,multiplayer,more,positive,1
188491294,Dota 2,0.7,570,action,multiplayer,more,positive,1
225289523,The Talos Principle,85.0,257510,action,no_multiplayer,more,positive,4
225289523,Microsoft Flight Simulator X Steam Edition,1.8,314160,action,multiplayer,more,positive,1
130440628,Dota 2,4.6,570,action,multiplayer,more,positive,2
82046939,Terraria,156.0,105600,violent,multiplayer,more,positive,5
82046939,Clicker Heroes,68.0,363970,violent,no_multiplayer,more,positive,4
82046939,Garry's Mod,64.0,4000,action,multiplayer,more,positive,4
82046939,Portal 2,58.0,620,action,multiplayer,more,positive,4
82046939,Left 4 Dead 2,51.0,550,action,multiplayer,more,positive,4
82046939,Grand Theft Auto Episodes from Liberty City,41.0,12220,action,multiplayer,more,positive,3
82046939,DayZ,30.0,221100,action,multiplayer,more,positive,3
82046939,APB Reloaded,22.0,113400,action,multiplayer,more,positive,3
82046939,Team Fortress 2,22.0,440,action,multiplayer,more,positive,3
82046939,Alien Swarm,21.0,630,action,multiplayer,more,positive,3
82046939,Cities Skylines,13.6,255710,action,no_multiplayer,more,positive,3
82046939,Magicka,11.9,42910,violent,multiplayer,more,positive,3
82046939,Burnout Paradise The Ultimate Box,4.2,24740,sports_racing,multiplayer,more,positive,2
82046939,The Forest,3.7,242760,action,multiplayer,more,positive,2
82046939,Half-Life 2,3.7,220,action,no_multiplayer,more,positive,2
82046939,Dead Space,3.3,17470,action,no_multiplayer,more,positive,2
82046939,Layers of Fear,3.0,391720,action,no_multiplayer,more,positive,2
82046939,Portal,2.8,400,action,multiplayer,more,positive,2
82046939,The Elder Scrolls V Skyrim,2.8,72850,violent,no_multiplayer,more,positive,2
82046939,Dream,2.5,229580,action,no_multiplayer,less,positive,2
82046939,Goat Simulator,2.5,265930,casual,multiplayer,more,positive,2
82046939,Grand Theft Auto IV,2.2,12210,action,multiplayer,more,positive,2
82046939,Call of Duty Black Ops II,2.1,202970,action,multiplayer,more,positive,2
82046939,Scribblenauts Unlimited,2.1,218680,casual,no_multiplayer,more,positive,2
82046939,Dungeon Defenders II,2.0,236110,violent,multiplayer,more,positive,2
82046939,Left 4 Dead,1.6,500,action,multiplayer,more,positive,1
82046939,The Evil Within,1.5,268050,action,no_multiplayer,more,positive,1
82046939,Surgeon Simulator,1.5,233720,action,no_multiplayer,more,positive,1
82046939,Miasmata,1.5,223510,action,no_multiplayer,more,positive,1
82046939,BioShock Infinite,1.3,8870,action,no_multiplayer,more,positive,1
82046939,Mirror's Edge,1.0,17410,action,no_multiplayer,more,positive,1
82046939,Counter-Strike Global Offensive,1.0,730,action,multiplayer,more,positive,1
82046939,Antichamber,0.9,219890,action,no_multiplayer,more,positive,1
82046939,The Stanley Parable,0.7,221910,action,no_multiplayer,more,positive,1
82046939,How to Survive,0.6,250400,violent,multiplayer,more,positive,1
82046939,FINAL FANTASY VII,0.5,39140,violent,no_multiplayer,more,positive,1
82046939,The Way of Life Free Edition,0.4,310370,other,no_multiplayer,less,positive,1
82046939,Half-Life,0.4,70,action,multiplayer,more,positive,1
82046939,POSTAL 2,0.4,223470,action,no_multiplayer,more,positive,1
82046939,Crazy Machines 2,0.3,18400,casual,no_multiplayer,less,negative,1
82046939,Unturned,0.2,304930,casual,multiplayer,more,positive,1
82046939,Outlast,0.2,238320,action,no_multiplayer,more,positive,1
82046939,Far Cry 3,0.2,220240,action,multiplayer,more,positive,1
82046939,Magicka 2,0.2,238370,action,multiplayer,more,positive,1
82046939,Counter-Strike,0.1,10,action,multiplayer,more,positive,1
82046939,the static speaks my name,0.1,387860,violent,no_multiplayer,less,positive,1
112459307,Dota 2,1075.0,570,action,multiplayer,more,positive,5
258774423,Team Fortress 2,0.3,440,action,multiplayer,more,positive,1
111754806,Counter-Strike Global Offensive,867.0,730,action,multiplayer,more,positive,5
111754806,ARK Survival Evolved,230.0,346110,violent,multiplayer,more,positive,5
111754806,Rocket League,203.0,252950,sports_racing,multiplayer,more,positive,5
111754806,Grand Theft Auto V,128.0,271590,action,multiplayer,more,positive,5
111754806,Rust,128.0,252490,violent,multiplayer,more,positive,5
111754806,Warframe,101.0,230410,action,multiplayer,more,positive,5
111754806,The Elder Scrolls V Skyrim,91.0,72850,violent,no_multiplayer,more,positive,4
111754806,Borderlands 2,80.0,49520,violent,multiplayer,more,positive,4
111754806,Fallout 4,63.0,377160,violent,no_multiplayer,more,positive,4
111754806,Garry's Mod,45.0,4000,action,multiplayer,more,positive,3
111754806,Dying Light,31.0,239140,violent,multiplayer,more,positive,3
111754806,The Binding of Isaac,28.0,113200,violent,no_multiplayer,more,positive,3
111754806,BioShock Infinite,26.0,8870,action,no_multiplayer,more,positive,3
111754806,DayZ,22.0,221100,action,multiplayer,more,positive,3
111754806,Robocraft,20.0,301520,violent,multiplayer,more,positive,3
111754806,BattleBlock Theater,13.2,238460,casual,multiplayer,more,positive,3
111754806,Tabletop Simulator,13.1,286160,violent,multiplayer,more,positive,3
111754806,Team Fortress 2,12.8,440,action,multiplayer,more,positive,3
111754806,The Binding of Isaac Rebirth,12.0,250900,action,multiplayer,more,positive,3
111754806,War Thunder,11.2,236390,action,multiplayer,more,positive,3
111754806,Chivalry Medieval Warfare,11.0,219640,action,multiplayer,more,positive,3
111754806,Planet Explorers,9.3,237870,violent,multiplayer,more,positive,2
111754806,RIFT,8.8,39120,violent,multiplayer,more,positive,2
111754806,The Forest,8.4,242760,action,multiplayer,more,positive,2
111754806,Project Zomboid,8.3,108600,violent,multiplayer,more,positive,2
111754806,Block N Load,8.3,299360,action,multiplayer,more,positive,2
111754806,Realm of the Mad God,7.9,200210,violent,multiplayer,more,positive,2
111754806,Borderlands The Pre-Sequel,7.9,261640,violent,multiplayer,more,positive,2
111754806,Kerbal Space Program,7.8,220200,action,no_multiplayer,more,positive,2
111754806,Sid Meier's Civilization V,7.6,8930,action,multiplayer,more,positive,2
111754806,Terraria,5.1,105600,violent,multiplayer,more,positive,2
111754806,Depth,4.9,274940,action,multiplayer,more,positive,2
111754806,Serious Sam 3 BFE,4.3,41070,action,multiplayer,more,positive,2
111754806,Game Dev Tycoon,4.2,239820,casual,no_multiplayer,more,positive,2
111754806,Dungeon Defenders II,4.2,236110,violent,multiplayer,more,positive,2
111754806,Thomas Was Alone,3.7,220780,other,no_multiplayer,less,positive,2
111754806,Castle Crashers,3.4,204360,violent,multiplayer,more,positive,2
111754806,Grand Theft Auto IV,2.7,12210,action,multiplayer,more,positive,2
111754806,DARK SOULS II,2.7,236430,violent,multiplayer,more,positive,2
111754806,Space Engineers,2.4,244850,action,multiplayer,more,positive,2
111754806,Take On Helicopters,2.2,65730,action,multiplayer,less,positive,2
111754806,Besiege,2.2,346010,action,multiplayer,more,positive,2
111754806,Little Inferno,2.0,221260,casual,no_multiplayer,more,positive,2
111754806,Torchlight II,2.0,200710,violent,multiplayer,more,positive,2
111754806,Robot Roller-Derby Disco Dodgeball,1.9,270450,sports_racing,multiplayer,more,positive,1
111754806,Hammerwatch,1.9,239070,violent,multiplayer,more,positive,1
111754806,Only If,1.7,298260,action,no_multiplayer,less,positive,1
111754806,Grand Theft Auto San Andreas,1.5,12120,action,no_multiplayer,more,positive,1
111754806,Magicka,1.5,42910,violent,multiplayer,more,positive,1
111754806,Turbo Dismount,1.0,263760,action,multiplayer,more,positive,1
111754806,ORION Prelude,0.8,104900,violent,multiplayer,more,positive,1
111754806,Fistful of Frags,0.6,265630,action,multiplayer,more,positive,1
111754806,Double Action Boogaloo,0.6,317360,action,multiplayer,more,positive,1
111754806,Dota 2,0.5,570,action,multiplayer,more,positive,1
111754806,Natural Selection 2,0.4,4920,action,multiplayer,more,positive,1
111754806,Murder Miners,0.4,274900,action,multiplayer,more,positive,1
111754806,Surgeon Simulator,0.3,233720,action,no_multiplayer,more,positive,1
111754806,Emily is Away,0.3,417860,casual,no_multiplayer,less,positive,1
111754806,Vindictus,0.3,212160,violent,multiplayer,more,positive,1
111754806,Hitman Absolution,0.3,203140,action,no_multiplayer,more,positive,1
111754806,Risk of Rain,0.2,248820,violent,multiplayer,more,positive,1
111754806,Really Big Sky,0.2,201570,action,multiplayer,more,positive,1
111754806,PAYDAY 2,0.1,218620,violent,multiplayer,more,positive,1
145927933,Garry's Mod,480.0,4000,action,multiplayer,more,positive,5
145927933,Borderlands 2,176.0,49520,violent,multiplayer,more,positive,5
145927933,The Binding of Isaac,128.0,113200,violent,no_multiplayer,more,positive,5
145927933,Team Fortress 2,46.0,440,action,multiplayer,more,positive,3
145927933,Counter-Strike Source,31.0,240,action,multiplayer,more,positive,3
145927933,Left 4 Dead 2,30.0,550,action,multiplayer,more,positive,3
145927933,Neverwinter,13.8,109600,violent,multiplayer,more,positive,3
145927933,Unturned,13.3,304930,casual,multiplayer,more,positive,3
145927933,Heroes & Generals,1.9,227940,action,multiplayer,more,positive,1
145927933,Crysis Warhead,0.5,17330,action,no_multiplayer,less,positive,1
139149185,Counter-Strike Source,71.0,240,action,multiplayer,more,positive,4
139149185,Counter-Strike Global Offensive,4.0,730,action,multiplayer,more,positive,2
107131506,Call of Duty World at War,47.0,10090,action,multiplayer,more,positive,3
107131506,No More Room in Hell,12.9,224260,action,multiplayer,more,positive,3
107131506,Team Fortress 2,2.4,440,action,multiplayer,more,positive,2
107131506,Star Trek Online,1.7,9900,violent,multiplayer,more,positive,1
107131506,Fistful of Frags,1.1,265630,action,multiplayer,more,positive,1
107131506,Unturned,1.0,304930,casual,multiplayer,more,positive,1
107131506,Counter-Strike Nexon Zombies,1.0,273110,casual,multiplayer,more,positive,1
107131506,Star Conflict,0.5,212070,action,multiplayer,more,positive,1
107131506,Double Action Boogaloo,0.2,317360,action,multiplayer,more,positive,1
189818681,Portal 2,13.3,620,action,multiplayer,more,positive,3
189818681,Team Fortress 2,2.4,440,action,multiplayer,more,positive,2
189818681,Dota 2,1.5,570,action,multiplayer,more,positive,1
189818681,Double Action Boogaloo,1.1,317360,action,multiplayer,more,positive,1
189818681,PAYDAY 2,1.0,218620,violent,multiplayer,more,positive,1
189818681,Warframe,0.9,230410,action,multiplayer,more,positive,1
189818681,Fork Parker's Holiday Profit Hike,0.5,339120,action,no_multiplayer,less,positive,1
20683035,Counter-Strike,4.7,10,action,multiplayer,more,positive,2
20683035,Counter-Strike Source,1.4,240,action,multiplayer,more,positive,1
86355338,Dota 2,51.0,570,action,multiplayer,more,positive,4
158944454,Team Fortress 2,71.0,440,action,multiplayer,more,positive,4
158944454,Garry's Mod,23.0,4000,action,multiplayer,more,positive,3
158944454,Warface,1.4,291480,action,multiplayer,more,positive,1
158944454,Warframe,1.2,230410,action,multiplayer,more,positive,1
158944454,Path of Exile,0.4,238960,violent,multiplayer,more,positive,1
133609786,Dota 2,57.0,570,action,multiplayer,more,positive,4
65872385,Left 4 Dead 2,224.0,550,action,multiplayer,more,positive,5
65872385,Section 8 Prejudice,0.6,97100,action,no_multiplayer,less,positive,1
65872385,Call of Duty Black Ops,0.2,42700,action,multiplayer,more,positive,1
38968408,Counter-Strike Source,1.3,240,action,multiplayer,more,positive,1
38968408,Five Nights at Freddy's,0.2,319510,action,no_multiplayer,more,positive,1
27171538,The Witcher 3 Wild Hunt,84.0,292030,violent,no_multiplayer,more,positive,4
27171538,The Elder Scrolls V Skyrim,75.0,72850,violent,no_multiplayer,more,positive,4
27171538,Sid Meier's Civilization V,23.0,8930,action,multiplayer,more,positive,3
27171538,Kerbal Space Program,15.0,220200,action,no_multiplayer,more,positive,3
27171538,Age of Empires III Complete Collection,12.2,105450,action,multiplayer,more,positive,3
27171538,Borderlands 2,7.4,49520,violent,multiplayer,more,positive,2
27171538,Far Cry 3,5.5,220240,action,multiplayer,more,positive,2
27171538,Sid Meier's Civilization IV Colonization,4.3,16810,action,multiplayer,less,positive,2
27171538,7 Days to Die,1.0,251570,violent,multiplayer,more,positive,1
27171538,DayZ,0.8,221100,action,multiplayer,more,positive,1
27171538,Brothers - A Tale of Two Sons,0.7,225080,action,no_multiplayer,less,positive,1
27171538,Guns of Icarus Online,0.6,209080,action,multiplayer,more,positive,1
27171538,Dragon Age Origins - Ultimate Edition,0.5,47810,violent,no_multiplayer,more,positive,1
27171538,Team Fortress 2,0.5,440,action,multiplayer,more,positive,1
27171538,"Sir, You Are Being Hunted",0.4,242880,action,multiplayer,less,positive,1
27171538,Europa Universalis IV,0.3,236850,action,multiplayer,more,positive,1
240405101,Counter-Strike Global Offensive,48.0,730,action,multiplayer,more,positive,3
240405101,Left 4 Dead 2,6.4,550,action,multiplayer,more,positive,2
240405101,BLOCKADE 3D,3.8,302830,action,multiplayer,more,positive,2
240405101,Garry's Mod,3.3,4000,action,multiplayer,more,positive,2
240405101,The Elder Scrolls V Skyrim,1.2,72850,violent,no_multiplayer,more,positive,1
240405101,Worms Revolution,1.0,200170,action,multiplayer,more,positive,1
240405101,Unturned,0.6,304930,casual,multiplayer,more,positive,1
229111581,Counter-Strike Nexon Zombies,59.0,273110,casual,multiplayer,more,positive,4
229111581,Team Fortress 2,0.3,440,action,multiplayer,more,positive,1
92314533,Sid Meier's Civilization V,0.1,8930,action,multiplayer,more,positive,1
185849750,Dota 2,6.6,570,action,multiplayer,more,positive,2
145722517,Dota 2,176.0,570,action,multiplayer,more,positive,5
197157593,Dota 2,3.2,570,action,multiplayer,more,positive,2
107383658,Dota 2,28.0,570,action,multiplayer,more,positive,3
202465494,Dota 2,1.6,570,action,multiplayer,more,positive,1
237156166,Robocraft,64.0,301520,violent,multiplayer,more,positive,4
132057825,Counter-Strike,79.0,10,action,multiplayer,more,positive,4
202625117,Dota 2,541.0,570,action,multiplayer,more,positive,5
300538511,Mitos.is The Game,1.4,389570,action,multiplayer,more,positive,1
138349389,Dota 2,4.6,570,action,multiplayer,more,positive,2
287948400,Dota 2,0.7,570,action,multiplayer,more,positive,1
26753925,Counter-Strike Source,2.8,240,action,multiplayer,more,positive,2
12130111,Garry's Mod,123.0,4000,action,multiplayer,more,positive,5
12130111,Portal 2,90.0,620,action,multiplayer,more,positive,4
12130111,Half-Life,66.0,70,action,multiplayer,more,positive,4
12130111,Desktop Dungeons,65.0,226620,violent,no_multiplayer,less,positive,4
12130111,Half-Life 2,41.0,220,action,no_multiplayer,more,positive,3
12130111,Portal,39.0,400,action,multiplayer,more,positive,3
12130111,Octodad Dadliest Catch,39.0,224480,action,multiplayer,more,positive,3
12130111,BioShock Infinite,23.0,8870,action,no_multiplayer,more,positive,3
12130111,The Talos Principle,21.0,257510,action,no_multiplayer,more,positive,3
12130111,The Stanley Parable,12.3,221910,action,no_multiplayer,more,positive,3
12130111,Half-Life 2 Episode Two,10.1,420,action,multiplayer,more,positive,3
12130111,Half-Life 2 Episode One,9.8,380,action,multiplayer,more,positive,2
12130111,Half-Life 2 Lost Coast,6.4,340,action,multiplayer,less,positive,2
12130111,Call of Duty Modern Warfare 2,3.5,10180,action,multiplayer,more,positive,2
12130111,The Escapists The Walking Dead,1.9,388060,action,multiplayer,less,positive,1
12130111,Team Fortress 2,1.4,440,action,multiplayer,more,positive,1
12130111,Coffin Dodgers,0.5,320540,sports_racing,multiplayer,less,positive,1
12130111,Metro 2033 Redux,0.5,286690,action,no_multiplayer,more,positive,1
12130111,Fahrenheit Indigo Prophecy Remastered,0.4,312840,violent,no_multiplayer,less,positive,1
12130111,Commandos 2 Men of Courage,0.2,6830,action,multiplayer,more,positive,1
200083714,Borderlands The Pre-Sequel,157.0,261640,violent,multiplayer,more,positive,5
186193491,Unturned,15.0,304930,casual,multiplayer,more,positive,3
94819329,The Elder Scrolls V Skyrim,341.0,72850,violent,no_multiplayer,more,positive,5
199948316,Amnesia A Machine for Pigs,0.6,239200,action,no_multiplayer,less,positive,1
199948316,The Elder Scrolls V Skyrim,0.6,72850,violent,no_multiplayer,more,positive,1
23096237,Day of Defeat Source,11.1,300,action,multiplayer,more,positive,3
23096237,Counter-Strike Source,3.9,240,action,multiplayer,more,positive,2
23096237,Half-Life 2 Lost Coast,0.4,340,action,multiplayer,less,positive,1
23096237,Half-Life 2 Deathmatch,0.4,320,action,multiplayer,more,positive,1
296557510,Unturned,4.9,304930,casual,multiplayer,more,positive,2
15305418,Borderlands 2,229.0,49520,violent,multiplayer,more,positive,5
15305418,Counter-Strike Global Offensive,168.0,730,action,multiplayer,more,positive,5
15305418,Counter-Strike Source,71.0,240,action,multiplayer,more,positive,4
15305418,DayZ,51.0,221100,action,multiplayer,more,positive,4
15305418,Portal 2,40.0,620,action,multiplayer,more,positive,3
15305418,Borderlands The Pre-Sequel,39.0,261640,violent,multiplayer,more,positive,3
15305418,Call of Duty Modern Warfare 2,26.0,10180,action,multiplayer,more,positive,3
15305418,Sniper Elite 3,16.2,238090,action,multiplayer,more,positive,3
15305418,Half-Life 2,15.6,220,action,no_multiplayer,more,positive,3
15305418,Metro Last Light Redux,13.7,287390,action,no_multiplayer,more,positive,3
15305418,The Wolf Among Us,8.4,250320,action,no_multiplayer,more,positive,2
15305418,Deponia,7.9,214340,action,no_multiplayer,more,positive,2
15305418,Batman Arkham Origins,5.2,209000,action,multiplayer,more,positive,2
15305418,PAYDAY 2,2.2,218620,violent,multiplayer,more,positive,2
15305418,The Beginner's Guide,1.5,303210,action,no_multiplayer,less,positive,1
15305418,Metro 2033 Redux,1.4,286690,action,no_multiplayer,more,positive,1
15305418,Pool Nation,0.9,254440,sports_racing,multiplayer,more,positive,1
15305418,Orbital Gear,0.6,298520,action,multiplayer,less,positive,1
15305418,Goodbye Deponia,0.1,241910,action,no_multiplayer,more,positive,1
15305418,Electronic Super Joy Groove City,0.1,301460,action,multiplayer,less,positive,1
215786295,Dota 2,45.0,570,action,multiplayer,more,positive,3
119170251,The Elder Scrolls V Skyrim,41.0,72850,violent,no_multiplayer,more,positive,3
130303679,Only If,0.3,298260,action,no_multiplayer,less,positive,1
237704094,Rocket League,109.0,252950,sports_racing,multiplayer,more,positive,5
237704094,The Banner Saga,40.0,237990,violent,no_multiplayer,more,positive,3
237704094,Minecraft Story Mode - A Telltale Games Series,5.7,376870,action,no_multiplayer,more,positive,2
237704094,Unturned,4.4,304930,casual,multiplayer,more,positive,2
237704094,The Stanley Parable,3.9,221910,action,no_multiplayer,more,positive,2
237704094,ARK Survival Evolved,2.4,346110,violent,multiplayer,more,positive,2
237704094,Subnautica,1.9,264710,action,no_multiplayer,more,positive,1
237704094,TerraTech,1.3,285920,action,multiplayer,more,positive,1
146427029,Dota 2,756.0,570,action,multiplayer,more,positive,5
146427029,Rust,198.0,252490,violent,multiplayer,more,positive,5
146427029,Euro Truck Simulator 2,58.0,227300,action,no_multiplayer,more,positive,4
146427029,Left 4 Dead 2,33.0,550,action,multiplayer,more,positive,3
146427029,Unturned,23.0,304930,casual,multiplayer,more,positive,3
146427029,Team Fortress 2,8.8,440,action,multiplayer,more,positive,2
146427029,War Thunder,8.1,236390,action,multiplayer,more,positive,2
146427029,No More Room in Hell,0.3,224260,action,multiplayer,more,positive,1
146427029,Heroes & Generals,0.3,227940,action,multiplayer,more,positive,1
201769914,Counter-Strike Nexon Zombies,16.0,273110,casual,multiplayer,more,positive,3
304435173,Dota 2,13.1,570,action,multiplayer,more,positive,3
133729675,Dota 2,0.8,570,action,multiplayer,more,positive,1
35330593,Sid Meier's Civilization V,15.8,8930,action,multiplayer,more,positive,3
35330593,Team Fortress 2,6.7,440,action,multiplayer,more,positive,2
35330593,Call of Duty 4 Modern Warfare,3.4,7940,action,multiplayer,more,positive,2
35330593,Half-Life 2,0.7,220,action,no_multiplayer,more,positive,1
144824885,SMITE,28.0,386360,action,multiplayer,more,positive,3
144824885,Max Payne 3,14.5,204100,action,multiplayer,more,positive,3
144824885,PAYDAY 2,8.6,218620,violent,multiplayer,more,positive,2
144824885,Borderlands 2,4.0,49520,violent,multiplayer,more,positive,2
144824885,L.A. Noire,4.0,110800,action,no_multiplayer,more,positive,2
144824885,Hitman Absolution,2.6,203140,action,no_multiplayer,more,positive,2
144824885,Injustice Gods Among Us Ultimate Edition,2.2,242700,action,multiplayer,more,positive,2
144824885,Grand Theft Auto San Andreas,1.1,12120,action,no_multiplayer,more,positive,1
144824885,Batman Arkham Knight,0.5,208650,action,multiplayer,more,positive,1
144824885,AdVenture Capitalist,0.1,346900,casual,no_multiplayer,more,positive,1
82448039,Portal 2,60.0,620,action,multiplayer,more,positive,4
82448039,Dota 2,3.8,570,action,multiplayer,more,positive,2
99077905,Dota 2,3309.0,570,action,multiplayer,more,positive,5
99077905,Alan Wake,431.0,108710,action,no_multiplayer,more,positive,5
99077905,Fallout 4,428.0,377160,violent,no_multiplayer,more,positive,5
99077905,Mafia II,180.0,50130,action,no_multiplayer,more,positive,5
99077905,Company of Heroes,106.0,228200,violent,multiplayer,more,positive,5
99077905,Borderlands 2,100.0,49520,violent,multiplayer,more,positive,5
99077905,War Thunder,68.0,236390,action,multiplayer,more,positive,4
99077905,The Witcher 2 Assassins of Kings Enhanced Edition,62.0,20920,violent,multiplayer,more,positive,4
99077905,Sid Meier's Civilization V,50.0,8930,action,multiplayer,more,positive,4
99077905,Mortal Kombat X,47.0,307780,action,multiplayer,more,positive,3
99077905,Burnout Paradise The Ultimate Box,44.0,24740,sports_racing,multiplayer,more,positive,3
